6 0.115108 0.018030
27 0.111711 -0.082601
77 0.653527 0.230386
127 0.180527 -0.021105
164 0.396165 0.036520
211 0.223811 -0.125650
252 0.724094 0.264553
301 0.371850 -0.085679
378 0.696797 0.336299
471 0.120741 0.031951
513 0.023895 -0.002183
580 0.399207 0.117120
629 0.256930 0.013520
667 0.310149 0.072869
685 0.055812 0.032416
702 0.133317 -0.010066
723 0.069711 -0.080026
776 0.355502 0.078379
808 0.416740 0.099686
850 0.252381 -0.075271
887 0.237284 -0.013818
930 0.215771 -0.013831
977 0.320300 0.103467
1009 0.002373 -0.053611
1027 0.010854 -0.073780
1053 0.334361 0.034168
1075 -0.036497 -0.101696
1112 0.547436 0.132817
1132 0.115955 -0.035597
1173 0.434123 0.059328
1213 0.227151 0.032726
1256 0.610704 0.130383
1287 -0.048023 -0.101345
1319 0.044439 -0.068414
1358 0.134407 -0.032886
1407 0.660457 0.208586
1475 0.452186 0.064175
1525 0.331202 0.095049
1566 0.136795 -0.056162
1594 0.133305 0.003083
1617 0.166929 -0.003726
1654 0.190328 0.001984
1703 0.299445 0.104656
1724 0.168210 0.050655
1780 0.373571 0.077104
1824 0.082918 -0.047946
1845 0.036227 -0.032511
1877 0.013648 -0.062418
1923 0.484904 0.132762
1980 0.199890 0.117918
1997 0.336610 0.099709
2052 0.370066 -0.002498
2103 0.566953 0.125829
2154 0.383153 0.052987
2200 0.169296 -0.005827
2233 0.344799 0.115344
2275 0.103463 -0.072480
2303 0.010749 -0.088843
2330 0.150448 0.001450
2349 0.107370 -0.038512
2385 0.216214 0.048587
2428 0.296289 0.044145
2474 0.216668 -0.041926
2506 0.521890 0.063425
2561 0.707501 0.268502
2620 0.118974 -0.010495
2637 0.346125 0.110606
2679 0.173907 -0.001329
2728 0.293920 0.081264
2784 0.206798 0.050598
2819 0.097688 -0.059442
2866 0.287517 0.052870
2899 0.200090 0.043401
2956 0.708819 0.220820
3016 0.133294 -0.029474
3063 0.432535 0.083920
3121 0.520684 0.168421
3162 0.321949 0.000137
3224 0.272035 0.096843
3287 0.258270 0.014469
3334 0.336227 0.098363
3381 0.293855 -0.011446
3410 0.348948 0.085401
3469 -0.051482 -0.098476
3484 -0.055768 -0.145772
3531 0.577870 0.228498
3565 0.335762 -0.013318
3623 0.542850 0.192149
3663 0.083684 -0.068138
3688 0.496037 0.195865
3742 0.062534 -0.092977
3794 0.627966 0.117564
3845 0.656794 0.126319
3876 -0.076351 -0.154192
3893 0.075902 -0.059732
3949 0.372458 0.228447
4025 0.484612 0.132859
4074 0.231087 0.052507
4125 0.190699 0.054569
4146 0.156676 0.017450
4189 0.199579 0.069133
4250 0.446804 0.056661
4282 0.148909 -0.101586
4330 0.663245 0.200794
4379 0.513024 0.091045
4448 0.380143 0.099148
4520 0.585880 0.266663
4547 -0.040866 -0.118089
4567 -0.101254 -0.203530
4598 0.522226 0.193054
4663 0.233675 0.060468
4681 0.199708 0.147758
4699 0.143118 0.135168
4713 0.255202 0.043644
4765 0.339719 -0.026399
4798 0.652214 0.234244
4848 0.062471 -0.081211
4864 0.068283 -0.008722
4894 0.220235 0.032984
4937 0.012390 -0.026610
4962 0.033630 0.016013
4980 0.041914 0.009175
5025 0.005791 -0.033364
5049 0.032823 -0.028603
5081 0.393187 0.047029
5142 1.222948 0.302603
5179 0.013477 -0.156312
5212 0.182208 -0.011141
5252 0.182690 0.003588
5280 0.084354 -0.082636
5316 0.399971 0.086054
5367 0.235612 0.061552
5427 0.132997 -0.040254
5474 0.260497 0.128896
5527 -0.117997 -0.171341
5560 0.606325 0.233334
5593 0.005020 -0.102446
5632 0.063384 -0.015222
5698 0.380336 0.088879
5729 0.001604 -0.051269
5769 0.264831 0.055696
5830 0.066283 -0.006367
5862 0.036165 -0.044179
5920 0.700482 0.195614
5959 0.396938 0.036549
6020 0.223484 0.026437
6090 0.090527 -0.046916
6140 0.825829 0.197884
6180 0.403643 0.010511
6219 0.353391 -0.029805
6280 0.695070 0.134233
6326 0.463538 0.098104
6379 0.645732 0.186612
6461 0.072259 -0.006175
6521 0.926400 0.240650
6570 0.268346 -0.050037
6616 0.479389 0.146618
6670 -0.019273 -0.146733
6720 0.798538 0.209496
6765 0.027290 -0.135212
6789 -0.000113 -0.148978
6839 0.811760 0.281686
6898 0.217775 0.048438
6956 -0.002594 -0.056177
7003 0.736573 0.155312
7060 0.396483 -0.009708
7100 0.663866 0.226239
7152 0.417834 0.008240
7202 0.018391 -0.043688
7238 0.069552 0.018693
7291 0.024628 0.004610
7306 0.013375 -0.007034
7340 0.029189 0.010651
7365 0.053044 0.017451
7427 0.029819 -0.020291
7466 0.310217 0.024774
7518 0.437825 0.096048
7560 -0.035686 -0.109373
7582 0.033531 -0.041554
7613 0.416545 0.166785
7655 0.237304 -0.018280
7719 0.014180 -0.009335
7769 0.068689 -0.066635
7800 0.475858 0.116297
7859 0.714262 0.215642
7908 -0.070051 -0.090380
7939 0.092480 0.041486
7979 0.016677 -0.019058
8012 0.024342 0.003187
8060 0.023392 -0.008754
8110 0.110130 0.028978
8155 -0.009307 -0.018654
8182 0.044414 0.003210
8220 0.023082 -0.003859
8267 0.068396 0.015288
8324 0.050577 0.023745
8335 0.050063 0.013376
8366 0.027456 -0.008332
8389 0.010185 -0.038406
8446 0.330038 0.089660
8478 0.433843 -0.034130
8519 0.462806 -0.007515
8562 0.670753 0.096435
8604 0.733440 0.121504
8667 -0.039158 -0.075580
8686 -0.016365 -0.119871
8718 0.832362 0.142223
8760 0.386872 0.043077
8790 0.108952 -0.040784
8857 0.023901 -0.008751
8915 0.493322 0.135295
8946 0.063395 -0.081907
9000 1.013185 0.236864
9048 0.382303 0.093478
9120 0.833509 0.284524
9196 0.298287 0.080668
9236 0.085358 -0.022929
9254 -0.029956 -0.091471
9278 0.323098 0.048955
9330 0.486669 0.110138
9381 0.202202 -0.040729
9431 0.395429 0.102593
9470 -0.030284 -0.079403
9501 0.028179 0.024237
9520 0.510817 0.011758
9570 0.477697 0.201325
9622 0.000828 -0.046712
9656 0.064834 -0.001366
9718 0.431136 0.126717
9780 0.075134 0.006285
9838 0.322238 0.090985
9887 0.026637 -0.021129
9931 0.016529 -0.005057
9970 0.033259 -0.093906
10021 1.001624 0.327696
10082 0.463219 0.159830
10140 0.697833 0.088840
10180 0.643158 0.095156
10231 0.060409 -0.029452
10313 0.372641 0.108732
10352 -0.046604 -0.084351
10406 0.413168 0.115196
10458 0.021390 -0.017128
10493 0.020623 -0.005797
10542 0.094641 0.016426
10580 0.019922 -0.015018
10623 0.063796 0.015482
10646 0.001316 -0.013430
10676 0.028650 -0.003577
10707 0.000575 -0.036567
10758 0.601335 0.163802
10808 0.026499 -0.063144
10854 -0.086706 -0.147433
10900 0.814886 0.312922
10975 0.357480 0.146726
11019 -0.028526 -0.076545
11045 0.265979 0.031412
11095 0.305822 0.015334
11142 0.501559 0.044580
11169 0.073865 -0.087881
11228 0.482931 0.173331
11292 0.318494 0.032903
11324 0.408324 0.118503
11374 0.169909 0.030648
11393 0.122287 -0.086310
11445 0.678201 0.207173
11492 0.267022 -0.041190
11526 0.339224 0.116552
11572 0.081001 -0.074480
11619 0.631024 0.070068
11669 0.460067 -0.001109
11709 0.449086 0.133157
11763 0.365155 -0.035510
11815 0.219272 0.030172
11847 0.304071 0.077118
11910 -0.032001 -0.110062
11964 0.685829 0.235066
12025 0.496228 0.190213
12110 0.508848 0.054294
12160 0.425639 0.116322
12222 0.057427 0.011923
12279 0.060294 0.024491
12332 0.036217 -0.003964
12368 0.028771 0.003224
12421 0.052876 0.003827
12450 0.029425 -0.000073
12498 0.034959 0.009219
12524 0.036936 0.006414
12576 0.060484 0.016061
12610 -0.014881 -0.018168
12633 0.019923 -0.007156
12661 0.079152 0.006786
12690 0.018170 -0.018485
12751 0.106801 0.024407
12805 0.083403 0.012156
12860 0.071115 0.020518
12896 0.035480 0.008813
12915 0.039698 0.013533
12969 0.071449 0.025178
13033 0.041179 0.008444
13059 0.004087 -0.012164
13107 0.041532 0.007607
13137 0.007786 0.004697
13155 0.042093 0.005746
13208 0.043558 0.014126
13238 0.026799 -0.003492
13278 0.027118 -0.001531
13304 -0.000811 -0.001484
13328 0.086182 0.004428
13369 0.062470 0.007710
13415 0.020762 -0.002795
13451 -0.006232 -0.011680
13472 0.048147 0.007491
13519 0.025111 -0.009601
13548 0.053512 0.010558
13601 0.059633 0.005806
13663 0.034029 0.011164
13708 -0.005464 -0.015040
13738 0.053174 0.015990
13782 0.085996 0.005406
13806 0.004796 -0.011775
13851 0.068651 0.024163
13944 0.087428 0.033583
13995 0.046531 0.005857
14057 0.082780 0.016839
14097 0.040366 -0.020894
14144 0.068425 0.009891
14193 0.046794 0.006219
14226 0.041029 -0.018554
14278 0.092685 0.044479
14340 0.409569 0.009800
14394 0.738607 0.242410
14453 0.623976 0.076085
14501 0.736176 0.097951
14550 0.799902 0.252209
14601 -0.078834 -0.179409
14637 0.090639 0.002855
14655 0.352564 0.122129
14669 0.198824 0.079560
14685 -0.019001 -0.035469
14707 0.154172 -0.055964
14747 0.332116 0.019412
14787 0.487960 0.078000
14816 -0.110344 -0.180564
14855 0.383618 0.095216
14877 0.155690 -0.005847
14923 0.500149 0.083169
14981 0.963280 0.269104
15028 0.243983 -0.043939
15053 0.298388 0.077715
15130 0.397391 0.144489
15190 0.269059 0.148218
15242 0.119231 -0.040573
15304 0.167550 -0.031172
15326 -0.050635 -0.087891
15363 0.588740 0.207232
15393 -0.067370 -0.191972
15429 0.444957 0.139960
15458 -0.006710 -0.199014
15496 0.432696 0.178482
15518 0.421444 0.209847
15565 0.130050 -0.108551
15607 0.387910 0.123233
15644 0.029286 -0.030290
15669 0.151156 0.019359
15689 0.030821 -0.021629
15713 -0.041740 -0.043835
15733 0.237939 0.048450
15760 0.231473 0.001847
15810 0.351178 0.076719
15858 0.068682 -0.025134
15878 0.022745 -0.019512
15916 0.288312 0.085352
15980 0.892315 0.269694
16025 0.064163 -0.061016
16063 0.237524 -0.121024
16103 0.453163 0.112667
16158 0.329524 0.171515
16200 0.140969 -0.220680
16260 0.688826 0.265041
16329 0.287037 0.066338
16390 0.030600 -0.002775
16419 -0.012353 -0.049290
16469 0.369700 0.123865
16510 -0.088386 -0.170191
16535 -0.151480 -0.120500
16560 0.905406 0.290784
16645 0.614359 0.114981
16685 0.103634 -0.028434
16702 0.138710 0.026463
16719 0.144242 -0.050700
16772 0.304009 0.126110
16840 0.826184 0.247595
16907 0.257652 0.020367
16933 0.271313 0.095915
16986 0.422130 0.104697
17051 0.524333 0.102518
17100 -0.054172 -0.087260
17122 -0.015944 -0.030451
17145 0.102450 0.009508
17173 0.540012 0.185480
17243 0.619227 0.230107
17290 -0.145353 -0.230667
17321 0.543868 0.118647
17369 0.263042 -0.000203
17414 0.639441 0.129481
17462 -0.201225 -0.271666
17499 1.074246 0.318683
17571 0.086995 0.009810
17585 0.154973 -0.000995
17618 0.339775 0.051948
17685 0.397273 0.092544
17715 0.087364 -0.034367
17751 0.014039 -0.073308
17802 0.595706 0.169434
17850 0.341766 -0.028955
17900 0.759996 0.208858
17983 0.767816 0.224178
18017 0.020705 -0.163913
18055 0.574321 0.015291
18114 1.031020 0.397395
18186 0.467909 0.127269
18226 0.473448 0.107438
18276 0.374973 0.093825
18299 0.281543 0.020000
18353 0.671751 0.136286
18403 0.874523 0.284081
18463 0.540765 0.093913
18535 0.519389 0.207397
18570 -0.044659 -0.173419
18618 0.172280 0.105545
18634 0.162986 0.054343
18671 -0.015010 -0.053139
18707 0.098705 0.031854
18756 0.017016 -0.016282
18797 0.093207 0.023387
18832 -0.002181 -0.019755
18861 -0.009875 -0.018320
18873 -0.008559 -0.025784
18911 0.194991 0.033494
18939 -0.004985 -0.025914
18979 0.057544 0.001476
19022 0.078319 -0.000781
19056 0.024705 -0.009017
19092 0.073113 -0.000872
19134 0.141462 0.000102
19179 0.288217 0.040981
19209 0.202367 0.053070
19303 0.573820 0.216771
19340 -0.038017 -0.117570
19370 -0.003027 -0.028637
19387 0.007114 -0.016123
19412 -0.010567 -0.027541
19432 0.013013 -0.069479
19466 0.338378 0.154328
19482 0.357157 0.148461
19532 -0.078926 -0.113290
19574 0.560730 0.175003
19615 -0.183998 -0.201741
19648 0.500998 0.137724
19711 0.315556 0.122227
19788 0.475551 0.233583
19862 0.540798 0.086721
19935 0.029745 0.002078
19963 0.003536 -0.020810
19992 0.088121 -0.014942
20012 -0.005053 -0.081569
20060 0.958437 0.229540
20115 0.431641 -0.005975
20145 0.273852 0.038613
20208 0.322239 0.176735
20255 0.087310 -0.162012
20293 0.474185 0.083652
20329 0.279193 -0.037173
20365 0.366458 0.047891
20414 0.138793 -0.043150
20439 0.457584 0.103034
20472 0.246835 -0.068033
20519 0.460835 0.069536
20571 0.354857 0.119477
20615 0.350369 -0.057599
20684 0.330084 0.139106
20719 0.024608 -0.094114
20750 0.040904 -0.163315
20800 0.996787 0.286858
20841 0.220158 -0.050070
20892 0.028635 -0.062809
20938 0.267104 -0.011880
20995 0.425867 0.203368
21054 0.345515 0.086710
21081 -0.047298 -0.071487
21161 0.820040 0.385666
21236 0.208407 0.022254
21283 0.226929 -0.002999
21339 0.540804 0.211358
21389 0.072137 -0.072161
21445 0.510525 0.123667
21477 0.119695 -0.019871
21499 0.134745 -0.017297
21524 -0.059846 -0.074839
21574 0.327600 0.093138
21635 0.085341 0.020871
21689 0.022025 -0.001855
21715 0.035776 0.001741
21751 0.033061 0.001247
21800 -0.021810 -0.060842
21848 0.592571 0.198394
21930 0.696394 0.211472
21983 -0.051509 -0.123329
22010 0.559823 0.115979
22045 0.495086 0.049731
22105 0.411466 0.151663
22189 0.706925 0.198221
22218 -0.035598 -0.161187
22263 0.247960 0.135475
22279 0.458999 0.230654
22331 0.383679 -0.016118
22388 0.721045 0.227902
22429 0.025459 -0.194130
22473 0.461398 0.208596
22511 0.098390 -0.206163
22561 1.126956 0.223670
22606 0.102574 -0.009538
22630 0.427162 0.139830
22704 0.417480 0.125972
22756 0.630822 0.168522
22795 0.081669 -0.150237
22828 0.301181 0.087461
22868 0.449656 0.085319
22897 -0.189506 -0.195762
22916 0.013511 -0.098114
22941 0.135535 -0.009988
22977 0.350443 0.113859
23030 0.604551 0.163125
23078 0.096410 -0.099375
23101 0.080655 0.000703
23156 0.839062 0.289418
23194 -0.110603 -0.153103
23245 -0.025425 -0.045445
23294 0.221520 0.056971
23308 0.120574 0.041881
23325 -0.012666 -0.027289
23346 0.108586 -0.028781
23376 0.356896 0.096938
23442 0.610356 0.160074
23485 0.222287 0.005793
23527 0.220763 -0.128443
23572 0.527786 0.191044
23603 -0.026855 -0.219757
23668 0.400109 0.191578
23707 0.149419 -0.031413
23752 -0.040246 -0.061615
23781 0.038260 0.008614
23797 0.080243 0.028819
23826 -0.013578 -0.025379
23858 0.092937 0.019878
23914 0.050782 -0.005016
23955 0.038278 -0.019258
23982 0.030882 -0.005716
24025 0.100319 -0.001129
24065 0.200942 0.030296
24115 -0.016947 -0.059878
24180 0.385769 0.187485
24201 0.402778 0.206634
24268 0.050301 -0.079299
24309 0.193935 0.030753
24341 0.432301 0.128180
24402 0.260330 0.021381
24451 0.095894 -0.037013
24480 0.483287 0.093209
24500 0.163180 0.075041
24525 0.037374 -0.027255
24550 0.273966 -0.023637
24597 0.116951 -0.036854
24616 0.154816 0.075668
24632 0.147735 0.031211
24667 -0.089856 -0.143925
24700 0.683539 0.192622
24727 0.156634 0.027106
24750 0.093475 -0.029542
24807 0.488488 0.132802
24864 -0.042721 -0.108026
24886 -0.069554 -0.237470
24919 0.572252 -0.112993
