27 0.553923
119 0.262988
145 0.266725
209 0.295019
250 0.414144
315 0.490532
377 0.388354
413 0.471296
466 0.274848
510 0.906329
557 0.516176
598 0.229315
800 0.248327
913 0.235701
1048 0.250503
1187 0.294076
1361 0.213299
1377 0.250633
1652 0.371388
1756 0.931471
1795 0.487989
1857 0.470808
2000 0.516107
2099 0.331298
2143 0.603746
2240 0.885524
2333 0.349128
2360 0.524489
2498 0.418864
2539 0.676710
2961 0.433268
3020 1.224783
3117 0.441212
3203 0.491670
3228 0.461465
3280 0.320838
3374 0.429411
3468 0.282807
3541 0.357636
3601 0.411304
3671 0.390662
3759 0.841214
3961 1.007941
4036 0.814281
4213 0.924726
4283 0.266022
4320 0.301595
4353 0.344286
4400 0.976566
4449 0.444630
4466 0.296274
4531 0.532720
4599 0.486233
4725 0.373660
4855 0.350672
4938 0.358033
4955 0.277187
5014 0.568989
5081 0.486809
5220 0.635443
5256 0.650303
5371 0.205718
5499 0.911871
5561 0.541743
5611 0.584190
5688 0.519151
5759 0.602019
5852 0.948123
5980 0.445255
6010 0.312371
6070 0.547603
6146 0.340496
6229 0.385023
6269 0.463628
6295 0.601104
