20 0.587866 0.051016
44 0.100210 -0.028162
78 0.220313 0.040078
92 0.044685 0.022901
110 0.040522 -0.025404
138 -0.005294 -0.010250
159 0.444207 0.135022
204 0.030972 -0.082519
216 0.027063 -0.035957
275 0.255871 0.073137
321 0.361224 0.065784
360 0.111901 -0.024263
411 0.043670 0.000875
439 0.022448 0.004017
460 0.056346 0.004009
521 0.312491 0.153974
536 0.357142 0.191154
562 -0.076872 -0.046861
588 -0.064274 -0.096054
619 -0.090798 -0.091978
637 0.037778 -0.134740
671 0.837549 0.354582
730 0.117716 -0.092711
786 0.445630 0.248240
846 0.295695 -0.009520
893 0.034043 -0.004507
910 0.027624 -0.000308
954 0.160353 -0.010048
1000 0.209894 -0.016324
1026 0.205073 -0.022592
1070 0.546492 0.157769
1120 0.402251 0.049397
1173 0.000279 -0.030339
1208 0.046227 -0.045270
1258 0.705517 0.168772
1298 0.021523 -0.048912
1327 0.029355 -0.040104
1350 0.025881 -0.055661
1401 0.849768 0.256793
1439 -0.234515 -0.241341
1467 0.160919 -0.021293
1491 0.469269 0.204359
1549 0.034244 -0.031425
1570 -0.004379 -0.016697
1591 0.007591 -0.069106
1641 1.082980 0.292360
1694 0.213463 -0.033037
1760 0.423842 0.117569
1810 0.025208 -0.028897
1830 0.029666 0.004548
1869 0.079326 -0.001497
1905 0.111157 -0.002076
1964 0.020742 0.003375
1984 0.010644 -0.001717
1996 0.005950 -0.005810
2025 0.059897 -0.003992
2067 0.071583 0.019642
2145 0.309995 0.075069
2193 0.047646 -0.021374
2250 0.068840 0.011459
2290 0.023036 -0.004097
2339 0.098433 0.020109
2389 0.072079 0.012862
2440 0.078459 0.023913
2489 0.041003 -0.022813
2541 0.115898 0.034461
2586 0.001601 -0.028361
2624 0.084696 0.030612
2674 0.005778 -0.009451
2691 -0.000292 -0.013868
2721 0.091706 0.002544
2747 0.205079 0.044758
2801 0.000468 -0.012826
2826 0.110596 -0.024345
2880 0.958313 0.160367
2921 0.459516 0.040441
2998 0.317014 0.083161
3048 0.036462 -0.002728
3063 0.042033 0.008537
3091 -0.017781 -0.041062
3141 0.505023 0.197160
3218 0.317927 -0.004433
3259 0.879983 0.254303
3345 0.438028 0.178324
3400 0.939551 0.170554
3453 0.039904 -0.123100
3494 0.931939 0.286917
3549 0.046344 -0.098033
3607 0.513015 0.280395
3683 0.602753 0.166292
3738 0.639201 0.204881
3792 -0.100015 -0.198348
3829 0.384997 0.112554
3855 0.175845 0.000250
3907 0.664186 0.173924
3959 0.311085 0.096376
4010 0.061785 -0.062414
4075 0.544425 0.354586
4131 -0.142649 -0.199368
4188 0.745480 0.298224
4242 -0.150759 -0.260979
4281 0.615622 0.241928
4330 -0.075219 -0.131197
4363 0.285620 0.127038
4379 0.285106 0.103090
4436 0.041429 -0.020769
4485 0.222371 0.070262
4537 -0.025257 -0.045945
4564 0.056611 -0.013530
4594 0.010421 -0.003732
4619 0.083429 0.017304
4671 0.082154 0.003385
4706 0.055006 -0.008882
4745 0.023805 0.001385
4781 0.013485 -0.006105
4831 0.094379 0.027859
4854 0.005816 -0.005712
4880 0.034390 -0.019786
4925 0.053396 0.020936
4962 -0.001915 -0.026785
5021 0.285204 0.063510
5067 0.122056 -0.008021
5100 0.105983 0.012890
5158 0.086372 0.023937
5221 0.782305 0.308257
5285 0.548979 0.119356
5331 0.004402 -0.097328
5361 0.249387 0.051173
5381 0.060817 0.019087
5405 0.269440 -0.021785
5448 0.457069 0.083117
5483 0.098416 -0.022062
5501 0.112587 -0.112351
5541 0.455134 0.155603
5571 0.062979 -0.126266
5625 0.483541 0.220155
5646 0.116225 0.004854
5667 -0.176677 -0.172409
5699 0.600058 0.137081
5766 0.075686 0.018701
5823 0.328380 0.069805
5873 0.004505 -0.009443
5889 0.030662 0.005453
5907 0.021761 0.005094
5932 0.050388 -0.041769
5982 0.390144 0.109588
6025 0.212822 0.010054
6062 0.209727 -0.004869
6095 0.149030 -0.072861
6121 -0.169297 -0.166583
6151 0.269528 0.065133
6170 0.253976 0.136548
6199 0.320094 0.084058
6259 0.012177 -0.033890
6304 0.079235 0.037370
6343 0.009576 -0.040874
6405 0.868718 0.285858
6437 0.025431 -0.177571
6485 0.360230 0.112491
6525 0.373881 0.002927
6549 0.270858 0.043118
6589 0.106957 -0.098850
6630 0.287873 0.070391
6652 0.350974 0.109784
6703 0.325931 0.022930
6771 0.363804 0.150638
6799 -0.006892 -0.187947
6851 0.370422 0.209058
6899 0.199583 -0.010788
6933 0.172713 -0.062166
6970 0.258419 -0.065305
7020 0.731087 0.149685
7075 0.311669 0.141450
7089 0.420357 0.153186
7141 0.407929 0.073684
7160 0.309877 0.161506
7185 0.001645 -0.114330
7214 0.284119 -0.019187
7251 -0.036330 -0.095698
7278 0.866060 0.224805
7330 0.084698 -0.083505
7363 -0.087446 -0.119689
7398 0.609812 0.249836
7463 0.201367 0.016311
7500 0.647926 0.170130
7547 0.164221 -0.005937
7566 0.573222 0.140965
7614 0.245802 0.087877
7637 0.301373 -0.014501
7678 0.282890 -0.022329
7707 0.149740 -0.021457
7780 0.417710 0.259625
7853 0.407843 0.025658
7882 0.265898 -0.026448
7908 0.281306 -0.021116
7955 0.582163 0.173225
8005 0.245900 -0.032522
8059 0.606129 0.102925
8107 0.699085 0.140475
8170 0.443733 0.146316
8237 0.536951 0.037182
8278 0.913912 0.184416
8330 0.003259 -0.054122
8352 0.037018 0.003777
8381 0.022960 -0.001604
8400 0.001984 -0.003239
8430 0.065040 -0.032234
8494 0.461964 0.161092
8582 0.858138 0.280430
8623 -0.040073 -0.222411
8671 0.797809 0.319261
8741 0.655041 0.227904
8813 0.561249 0.221943
8871 0.152037 0.049342
8893 0.304290 0.072117
8941 0.292433 -0.101121
8983 0.629103 0.294847
9027 -0.178057 -0.305899
9067 0.825070 0.324795
9177 0.028995 0.016722
9198 0.021945 0.007624
9239 0.060714 0.011525
9295 0.129276 0.023900
9345 0.113633 -0.066736
9381 0.272973 0.098462
9395 0.273527 0.147292
9413 0.085677 -0.021282
9461 0.791712 0.046456
9515 0.388817 0.192386
9603 0.405179 0.098774
9652 0.617850 0.175763
9726 0.036374 0.020670
9753 0.082954 0.037849
9837 0.429215 0.236942
9889 0.017967 -0.065449
9919 0.050714 0.007168
9987 0.290374 0.106212
10023 0.006330 -0.044669
10050 0.022096 -0.028073
10091 0.058101 0.020447
10161 0.068318 -0.039657
10210 0.504944 0.155347
10258 0.164213 -0.123117
10294 0.671122 0.128376
10343 0.244267 -0.000136
10366 0.152990 0.066199
10407 -0.031461 -0.077055
10437 0.089556 -0.016753
10473 0.215382 0.052500
10529 0.001699 -0.017402
10563 0.033610 0.002097
10596 0.021381 -0.005177
10642 0.070176 0.008670
10690 0.116136 0.030992
10760 0.672559 0.183421
10808 0.384269 0.034749
10874 0.199322 -0.038149
10907 0.455747 0.215094
10957 -0.076434 -0.155249
11006 0.354029 0.017320
11040 0.313013 0.062239
11085 0.207975 -0.043611
11109 -0.033047 -0.161419
11141 0.497797 0.119860
11189 0.024631 -0.070265
11205 0.132416 0.080999
11230 0.456126 0.150249
11299 0.686886 0.243873
11353 0.048383 -0.036296
11388 0.036716 -0.018725
11450 0.631677 0.256074
11496 0.244387 0.001107
11517 0.264739 0.041666
11542 -0.133076 -0.183287
11578 0.472511 0.157876
11624 -0.007310 -0.057280
