10 0.426141
77 0.505954
146 0.363511
201 0.267560
331 0.305245
435 0.618328
515 0.695901
816 0.367070
861 0.595427
918 0.346901
975 0.203687
1027 0.225259
1045 0.237664
1107 0.294037
1132 0.293350
1205 0.307990
1292 0.545657
1401 0.608651
1515 0.372046
1573 0.612532
1611 0.209290
1711 0.338763
1855 0.257053
1895 0.540367
1956 0.270083
1989 0.203890
2075 0.519995
2154 0.456482
2221 0.395174
2317 0.434948
2360 0.252943
2388 0.353911
2452 0.345824
2507 0.554576
2701 0.316837
2830 0.300648
2882 0.346872
2893 0.341266
2964 0.481457
3148 0.404200
3199 0.476831
3351 0.324180
3475 0.349406
4660 0.570482
4700 0.859886
4765 0.498633
4819 0.680857
4865 0.673841
4952 0.212545
5000 0.387474
5040 0.901789
5087 0.318807
5313 0.564757
5373 0.256733
5498 0.380172
5555 0.408377
5622 0.809751
5671 0.215693
5721 0.223799
5803 0.266750
5856 0.846371
5939 0.256637
6641 0.541800
6692 0.252679
6801 0.398747
6876 0.361608
6922 0.497654
6979 0.239052
7014 0.215800
7082 0.490942
7133 0.384744
7145 0.444863
7191 0.330453
7215 0.611718
7269 0.328497
7307 0.289575
7440 1.042199
7507 0.339128
7560 1.367673
7724 0.641579
7773 0.323598
7813 0.357873
7877 0.320855
8001 0.484567
8103 0.612117
8143 0.220764
8180 0.862415
8400 1.117804
8469 0.357038
8557 0.208175
8659 0.536929
8734 0.340106
8853 0.246506
8877 0.338504
8964 0.247900
9015 0.522386
