23 0.324796
62 0.478109
90 0.208044
161 0.622916
229 0.528296
276 0.401111
354 0.638006
387 0.266855
461 0.200581
487 0.365397
539 1.071557
641 0.945356
721 0.553367
811 0.474251
860 0.523983
954 0.325977
1061 0.497242
1150 0.300717
1190 0.285457
1293 0.534877
1350 0.557116
1398 0.297495
1421 0.296192
1560 0.818926
1588 0.239037
1631 0.428534
1693 0.300294
1759 0.305179
1816 0.314161
1898 0.241287
1939 0.414891
1988 0.526275
2020 0.347110
2103 0.365935
2145 0.205528
2183 0.225825
2541 0.264252
2567 0.384909
2621 0.956853
2706 0.495042
2747 0.395963
2794 0.598775
2844 0.382167
2903 0.359497
2983 0.771465
3045 0.260232
3078 0.376396
3128 0.865247
3220 0.721864
3331 0.669414
3389 0.242357
3410 0.271495
3490 0.729802
3530 0.256552
3576 0.321742
3646 0.393923
3702 0.272746
3733 0.301265
3828 0.392130
3980 0.261439
3995 0.345525
4044 0.277722
4229 0.242755
4351 0.327766
4433 0.622403
4485 0.582165
4533 0.503672
4588 0.494166
4666 0.492600
4699 0.352900
4749 0.258052
4781 0.240395
4880 1.031678
4933 0.344571
5182 0.204184
5304 0.370937
5382 0.506608
5500 0.254237
5515 0.231097
5601 0.978623
5675 0.577276
5729 0.444126
5791 0.248319
5811 0.434772
5875 0.733073
5959 0.501236
6001 0.455737
6055 0.305326
6074 0.629595
6107 0.318180
6156 0.393045
6209 0.223484
6299 1.121421
6355 0.380963
6429 0.422678
6450 0.395769
6529 0.425020
6579 0.245492
6708 0.256325
6817 0.263885
7118 0.377258
7240 1.050198
7300 0.366376
7385 0.240581
7438 0.244326
7453 0.278939
7472 0.203404
7526 0.215014
7545 0.330716
7585 0.309667
7635 0.353176
7685 0.304649
7701 0.360864
7778 0.521085
7948 0.456929
7988 0.216997
8023 0.402037
8069 0.348210
8101 0.716625
