26 0.382133
65 0.305893
83 0.450662
150 0.561668
201 0.599778
265 0.333754
361 0.526554
400 0.219654
523 0.521943
666 0.741275
757 0.731282
802 0.414485
870 0.204988
901 0.300057
990 0.617431
1057 0.527298
1191 0.409610
1270 0.279151
1294 0.412872
1373 0.318456
1418 0.607274
1840 0.366816
1869 0.289229
1929 0.625704
1975 0.233846
2013 0.537699
2109 0.650787
2159 0.285786
2215 0.418996
2293 0.521586
2342 0.429491
2399 0.531814
2775 0.232618
2819 0.338639
2868 0.440580
2905 0.536951
2973 0.610341
3103 0.333797
3241 0.442876
3293 0.398344
3378 0.601851
3442 0.419629
3520 0.407094
3953 0.284269
4225 0.621787
4325 0.431416
4367 0.582404
4467 0.649261
4546 0.545628
4606 0.431804
4647 0.640375
4701 0.555787
4734 0.269002
4781 0.673535
4853 0.388900
4900 0.312240
5175 0.494031
5262 0.301133
5342 0.476279
5430 0.617303
5511 0.307753
5529 0.320391
5574 0.375598
5634 0.345432
5699 0.609172
5757 0.439688
5777 0.340665
5940 0.415916
5985 0.225488
6033 0.448138
6109 0.547126
6163 0.254249
6518 0.409493
6638 0.362478
6741 0.480766
6818 0.409048
7094 0.375757
7164 0.453443
7226 0.577004
7293 0.392132
7452 0.579003
7570 0.316069
7683 0.438018
7774 0.597635
7801 0.344880
