961 0.430669
1013 0.515922
1118 1.045178
1564 0.405471
1613 0.227562
1712 0.460224
1900 0.627259
2163 0.293588
2178 0.302270
2238 0.512268
2282 0.326901
2359 0.588658
2529 0.383424
2699 0.806349
3021 0.564465
3120 0.603200
3303 1.074758
3398 0.558513
3463 0.377477
3486 0.352443
3532 0.457591
3598 0.242891
3639 0.365943
3686 0.231440
3743 0.461138
3835 0.256888
3859 0.261855
3949 0.725484
4017 0.735412
4076 0.697407
4259 0.621711
4329 0.472130
4391 0.236105
4431 0.245796
4453 0.313970
4515 0.357485
4568 0.372628
4622 0.620387
4683 0.294563
4697 0.292146
4765 0.433973
4805 0.718765
