17 0.825536
106 0.577747
170 0.589558
214 0.210521
307 0.737959
386 0.475405
439 0.297660
471 0.404955
581 0.361196
639 0.230402
667 0.202184
734 0.328607
818 0.570725
885 0.442078
906 0.411927
982 0.706468
1037 0.460997
1083 0.579358
1132 0.246241
1180 0.318043
1241 0.268165
1287 0.721427
1359 0.370021
1441 0.922468
1499 0.887317
1604 0.560219
1880 0.424463
1929 0.373545
1960 0.312007
1979 0.365316
2150 0.339005
2219 0.359515
2277 0.551909
2362 0.298642
2411 0.334463
2485 0.319066
2541 0.330612
2611 0.504361
2699 0.498216
2793 0.407159
2835 0.461253
2878 0.268938
2922 0.343775
2959 0.740905
3060 0.334750
3091 0.205423
3181 0.363011
3223 0.318973
3299 0.704580
3359 0.276329
3389 0.280150
3464 0.219437
3870 0.247478
3930 0.300121
3983 0.347819
4002 0.258243
4050 0.411145
4241 0.676453
4299 0.617231
4420 0.567116
4562 0.899389
4613 0.251918
4677 0.569495
4747 0.445088
4762 0.561795
4816 0.448679
4858 0.419843
4908 0.238749
4966 0.274391
5003 0.350969
5131 0.217020
5163 0.400071
5241 0.632613
5361 0.380610
5478 0.508139
5542 0.354738
5607 0.432023
5703 0.200256
5743 0.372279
5833 0.577139
6265 0.964459
6337 0.915395
6418 0.336605
6461 0.924094
6516 0.856500
6557 0.415655
6607 0.329481
6657 0.667869
6766 0.217336
6804 0.260344
6841 0.242594
6863 0.228060
6917 0.375617
6969 0.346249
7012 0.429828
7063 0.461767
7104 0.700441
7161 0.647630
7219 0.870793
7468 0.287122
7599 0.380681
7647 0.530793
7719 0.986829
8039 0.376294
8275 0.304957
8308 0.407231
8357 0.632335
8853 0.423262
8988 0.239037
9016 0.406075
9202 0.722888
9240 0.507708
9275 0.315680
9332 0.287124
9378 0.209664
9397 0.241506
9450 0.215563
9485 0.295506
9539 0.323077
9595 0.701260
9646 0.323638
9680 0.406513
9731 0.335616
9880 0.256994
9900 0.744060
10054 0.584680
10101 0.206787
10244 0.627373
10284 0.238216
10420 0.768361
10488 0.284623
10550 0.229289
10573 0.458108
10623 0.555098
10670 0.623494
10748 0.512461
10815 0.504974
10891 0.202862
10923 0.220639
10953 0.341452
10990 0.208622
11050 0.222626
11094 0.481481
11180 0.239052
11204 0.429256
11284 0.692787
11366 0.401755
11437 0.228493
11513 0.490495
11679 0.211890
11698 0.390545
11762 0.481192
11855 0.682969
11959 0.317237
12069 0.339912
12158 0.261227
12213 0.263098
12250 0.216443
12339 0.670204
12411 0.403664
12505 0.259191
12556 0.633371
12758 0.439067
12930 0.409531
13080 0.450039
13133 0.574044
13242 0.549810
13261 0.219392
13307 0.264149
13346 0.210568
13370 0.317297
