6 0.629143
34 0.552627
94 0.407955
151 0.452111
237 0.651312
281 0.337250
380 1.305228
706 0.444201
789 0.309574
880 0.482340
932 0.599478
1013 0.628077
1084 0.226538
1144 0.553307
1179 0.749035
1260 0.204216
1299 0.478188
1371 0.357338
1403 0.525511
1521 0.228527
1557 0.231972
1587 0.412031
1679 0.581888
1837 0.343816
1901 0.540331
2039 0.515813
2185 0.411763
2368 0.397667
2397 0.217745
2468 0.237789
2504 0.332151
2519 0.388166
3020 0.377440
3067 0.529762
3196 0.544533
3720 1.007351
3771 0.231418
3866 0.408902
3935 0.216128
4003 0.327055
4094 0.202093
4120 0.359130
4179 0.296758
4199 0.384814
4343 0.505217
4418 0.306305
4475 0.602986
4516 0.234594
4563 0.200410
4622 0.403392
4705 0.467091
4748 0.620668
4836 0.486786
4903 0.545023
4965 0.478305
5214 0.341846
5299 0.523967
5345 0.448457
5407 0.274317
5420 0.364148
5447 0.328106
5502 0.287634
5550 0.315956
5578 0.544598
5659 0.496540
5719 0.346469
5762 0.397945
6265 0.426510
6342 0.252953
6425 0.294041
6515 0.414771
6560 0.290259
6741 0.238732
6766 0.259788
6878 0.405374
6935 0.363371
6966 0.359921
7033 0.489014
7145 0.279076
7194 0.706343
7306 0.620462
7383 0.279787
7460 0.504626
7539 0.546469
7662 0.469552
7739 0.993144
7862 0.341800
7980 0.376927
8038 0.286907
8425 0.235144
8449 0.266253
8971 0.262359
9980 0.346227
10007 0.206335
10030 0.260134
10065 0.440938
10185 0.423599
10293 0.507259
10341 0.504285
10358 0.318371
10603 0.598503
10644 0.476446
10698 0.499200
10781 0.380229
10798 0.293905
10863 0.461580
10919 0.283686
10964 0.377971
11092 0.336425
11140 0.457397
11209 0.272475
11341 0.252670
11420 0.485327
11500 0.819168
11746 0.511243
11762 0.331441
11861 0.236433
11894 0.400046
11970 0.695279
12019 0.246872
12058 0.386322
12239 0.470171
12294 0.588169
12389 0.207503
12457 0.254345
12480 0.278878
12865 0.845438
12911 0.255441
13004 0.274475
13115 0.581496
13219 0.325829
13355 0.522288
13416 0.464373
13499 0.490598
13596 0.371755
13640 0.419875
13780 0.456019
13830 0.598496
13919 0.509093
14130 0.353820
14699 0.531725
14860 0.639790
14910 0.523784
15011 0.507780
15134 0.728761
15192 0.523582
15371 0.380134
15403 0.310562
15485 0.233182
15511 0.480810
